,priority,issue_type,resolutiondate,vote_count,comment_count,description_length,summary_length,watch_count,hours_needed,createdYear,createdMonth,createdWeek,createdDay,createdDayofweek,createdDayofyear,createdIs_month_end,createdIs_month_start,createdIs_quarter_end,createdIs_quarter_start,createdIs_year_end,createdIs_year_start,worker_1,worker_2,worker_3,worker_4,number_of_steps,step1,step2,step3,step4,step5,step6,In Progress,Non-existent,Open,Patch Available,Reopened,Resolved,In Progress_Open,index,Open_Patch Available.1,Patch Available_In Progress.1,Open_Resolved.1,Patch Available_Resolved.1,Resolved_Reopened.1,Reopened_Resolved.1,In Progress_Patch Available.1,Patch Available_Open.1,Reopened_Patch Available.1,Open_In Progress.1,In Progress_Resolved.1,In Progress_Open.1,Open_Patch Available.2,Patch Available_In Progress.2,Open_Resolved.2,Patch Available_Resolved.2,Resolved_Reopened.2,Reopened_Resolved.2,In Progress_Patch Available.2,Patch Available_Open.2,Reopened_Patch Available.2,Open_In Progress.2,In Progress_Resolved.2,In Progress_Open.2,projects_in_progress,steps_taken_combined_Non-existent_Open_In Progress_Patch Available_Resolved,steps_taken_combined_Non-existent_Open_In Progress_Patch Available_Resolved_Reopened_Resolved,steps_taken_combined_Non-existent_Open_In Progress_Resolved,steps_taken_combined_Non-existent_Open_Patch Available_In Progress_Patch Available_Resolved,steps_taken_combined_Non-existent_Open_Patch Available_In Progress_Resolved,steps_taken_combined_Non-existent_Open_Patch Available_Patch Available_Resolved,steps_taken_combined_Non-existent_Open_Patch Available_Resolved,steps_taken_combined_Non-existent_Open_Patch Available_Resolved_Reopened,steps_taken_combined_Non-existent_Open_Patch Available_Resolved_Reopened_Resolved,steps_taken_combined_Non-existent_Open_Resolved,steps_taken_combined_Non-existent_Open_Resolved_Reopened,steps_taken_combined_Non-existent_Open_Resolved_Reopened_Patch Available,steps_taken_combined_Non-existent_Open_Resolved_Reopened_Patch Available_Resolved,steps_taken_combined_Non-existent_Open_Resolved_Reopened_Resolved
202,4.0,1,2016-12-01 09:23:04.566000+00:00,0,0.4,-0.12837837837837837,-0.2222222222222222,0.5,12.0,2016,11,48,30,2,335,True,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,16.278195696154658,70.7601429745,24.50266983888276,33.668017270158074,208.80471991886117,27.86735989003705,0.0,1140.86207931,0.0,61.31108668984999,7.7772860802466655,0.0,16.278195696154658,70.7601429745,24.50266983888276,33.668017270158074,208.80471991886117,27.86735989003705,0.0,1140.86207931,0.0,61.31108668984999,7.7772860802466655,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,4.0,1,2016-12-17 11:03:37.393000+00:00,0,0.0,-0.22466216216216217,0.2962962962962963,0.5,383.0,2016,12,48,1,3,336,False,True,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,16.278195696154658,70.7601429745,24.50266983888276,33.668017270158074,208.80471991886117,27.86735989003705,0.0,1140.86207931,0.0,61.31108668984999,7.7772860802466655,0.0,16.278195696154658,70.7601429745,24.50266983888276,33.668017270158074,208.80471991886117,27.86735989003705,0.0,1140.86207931,0.0,61.31108668984999,7.7772860802466655,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199,3.0,2,2017-04-04 22:24:49.568000+00:00,0,0.8,-0.20439189189189189,-0.4074074074074074,1.0,2598.0,2016,12,50,17,5,352,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197,0.0,2,2017-06-16 07:03:08.027000+00:00,1,1.0,-0.25,-0.037037037037037035,1.5,4282.0,2016,12,51,19,0,354,False,False,False,False,False,False,14,14,14,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,0.0,1,2017-01-10 14:54:24.209000+00:00,0,0.0,3.8074324324324325,-0.9259259259259259,1.0,534.0,2016,12,51,19,0,354,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196,0.0,1,2017-02-07 15:25:58.126000+00:00,0,0.0,0.5202702702702703,-1.1851851851851851,1.5,1128.0,2016,12,51,22,3,357,False,False,False,False,False,False,14,14,14,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195,3.0,2,2017-02-20 08:23:14.863000+00:00,0,0.6,-0.23310810810810811,-0.4444444444444444,1.0,1239.0,2016,12,52,30,4,365,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193,3.0,2,2017-02-08 12:55:47.359000+00:00,0,0.6,-0.3158783783783784,-0.9629629629629629,1.5,889.0,2017,1,1,2,0,2,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190,3.0,3,2017-02-09 03:55:11.323000+00:00,0,-0.2,-0.3783783783783784,-0.7037037037037037,0.0,801.0,2017,1,1,6,4,6,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,3.0,3,2017-01-27 22:41:56.346000+00:00,0,-0.2,-0.32094594594594594,-0.6666666666666666,1.0,393.0,2017,1,2,11,2,11,False,False,False,False,False,False,14,14,0,0,5,1,5,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3.0,1,2017-06-16 07:21:48.746000+00:00,0,0.2,1.5016891891891893,-1.1481481481481481,1.5,3575.0,2017,1,3,18,2,18,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,0.0,1,2017-02-06 14:21:26.576000+00:00,0,0.2,-0.2989864864864865,0.25925925925925924,1.5,309.0,2017,1,4,24,1,24,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,20.987664683545013,3.927812968749629,61.745308001166,40.178826894671175,0.0,0.0,0.0003966165123456666,0.04515378472230576,0.0,0.0144410532407,0.0,0.0,20.987664683545013,3.927812968749629,61.745308001166,40.178826894671175,0.0,0.0,0.0003966165123456666,0.04515378472230576,0.0,0.0144410532407,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182,3.0,1,2017-01-28 05:52:51.861000+00:00,0,-0.4,-0.28716216216216217,-0.6666666666666666,0.5,62.0,2017,1,4,25,2,25,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,3.0,3,2017-02-10 04:49:43.304000+00:00,0,0.6,-0.43074324324324326,-1.1851851851851851,1.0,305.0,2017,1,4,28,5,28,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,3.0,1,2017-06-14 08:52:15.352000+00:00,0,0.0,0.8800675675675675,-0.18518518518518517,1.0,3288.0,2017,1,4,28,5,28,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177,0.0,2,2017-01-29 10:53:08.682000+00:00,0,-0.4,-0.2972972972972973,-0.1111111111111111,0.0,0.0,2017,1,4,29,6,29,False,False,False,False,False,False,14,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,0.0,1,2017-02-14 23:43:34.860000+00:00,0,0.8,-0.125,-0.8148148148148148,1.0,362.0,2017,1,5,30,0,30,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175,0.0,1,2017-01-31 05:26:51.173000+00:00,0,0.2,0.15878378378378377,-0.07407407407407407,1.0,10.0,2017,1,5,30,0,30,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
176,3.0,1,2017-02-19 16:18:43.835000+00:00,0,0.6,1.3412162162162162,0.5555555555555556,0.5,485.0,2017,1,5,30,0,30,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173,3.0,1,2017-02-28 14:52:04.363000+00:00,0,1.0,0.3918918918918919,-0.18518518518518517,1.0,525.0,2017,2,6,6,0,37,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,3.0,2,2017-02-09 03:47:32.216000+00:00,0,-0.6,0.11486486486486487,-1.0740740740740742,0.0,8.0,2017,2,6,8,2,39,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,0.0,5,2017-04-03 23:17:57.163000+00:00,0,0.4,1.4611486486486487,0.18518518518518517,1.5,1131.0,2017,2,7,15,2,46,False,False,False,False,False,False,14,14,0,0,3,1,2,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,0.0,2,2017-12-05 09:01:51.452000+00:00,3,3.0,4.597972972972973,0.037037037037037035,4.5,6837.0,2017,2,8,23,3,54,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,3.0,1,2017-03-26 19:30:29.490000+00:00,0,0.0,28.89864864864865,0.25925925925925924,0.0,81.0,2017,3,12,23,3,82,False,False,False,False,False,False,14,14,14,0,4,1,2,6.0,0.0,0.0,0.0,0,1,1,0,1,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158,3.0,1,2017-04-06 03:08:52.989000+00:00,0,0.4,1.402027027027027,-0.14814814814814814,0.5,265.0,2017,3,12,26,6,85,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,4.0,1,2017-04-12 03:22:15.332000+00:00,0,-0.2,5.239864864864865,-0.8148148148148148,-0.5,348.0,2017,3,13,28,1,87,False,False,False,False,False,False,14,0,0,0,4,1,5,2.0,0.0,0.0,0.0,1,1,1,0,0,1,0.0,avg,16.278195696154658,70.7601429745,24.50266983888276,33.668017270158074,208.80471991886117,27.86735989003705,0.0,1140.86207931,0.0,61.31108668984999,7.7772860802466655,0.0,16.278195696154658,70.7601429745,24.50266983888276,33.668017270158074,208.80471991886117,27.86735989003705,0.0,1140.86207931,0.0,61.31108668984999,7.7772860802466655,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,3.0,3,2017-04-05 20:47:21.615000+00:00,0,-0.4,0.02027027027027027,-0.9259259259259259,0.0,1.0,2017,4,14,5,2,95,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153,2.0,1,2017-04-07 21:15:59.107000+00:00,0,-0.2,-0.3108108108108108,1.2592592592592593,0.5,2.0,2017,4,14,7,4,97,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,138.10217255065135,0.0,35.40355544432818,27.215657034379312,2.0894532060175948,0.026938038194455,3.446184529322593,37.97171843464324,0.0,35.89203202837685,6.46759259259e-05,0.0,138.10217255065135,0.0,35.40355544432818,27.215657034379312,2.0894532060175948,0.026938038194455,3.446184529322593,37.97171843464324,0.0,35.89203202837685,6.46759259259e-05,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,0.0,2,2017-06-29 11:24:09.486000+00:00,0,0.6,-0.2972972972972973,-0.5925925925925926,2.0,1912.0,2017,4,15,10,0,100,False,False,False,False,False,False,14,14,14,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,3.0,1,2017-05-23 11:46:53.762000+00:00,0,-0.2,-0.052364864864864864,-0.37037037037037035,0.0,1007.0,2017,4,15,11,1,101,False,False,False,False,False,False,14,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,2.0,3,2017-07-20 05:45:03.654000+00:00,0,1.6,2.141891891891892,-0.1111111111111111,1.0,2368.0,2017,4,15,12,2,102,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,138.10217255065135,0.0,35.40355544432818,27.215657034379312,2.0894532060175948,0.026938038194455,3.446184529322593,37.97171843464324,0.0,35.89203202837685,6.46759259259e-05,0.0,138.10217255065135,0.0,35.40355544432818,27.215657034379312,2.0894532060175948,0.026938038194455,3.446184529322593,37.97171843464324,0.0,35.89203202837685,6.46759259259e-05,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146,3.0,1,2017-04-17 23:58:16.219000+00:00,0,-0.2,-0.4560810810810811,-0.8888888888888888,1.0,76.0,2017,4,15,14,4,104,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147,3.0,2,2017-04-18 00:46:57.763000+00:00,0,-0.4,-0.17229729729729729,-0.07407407407407407,-0.5,77.0,2017,4,15,14,4,104,False,False,False,False,False,False,14,0,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,0.0,1,2017-05-22 02:31:13.520000+00:00,0,-0.4,0.6097972972972973,0.037037037037037035,0.0,274.0,2017,5,19,10,2,130,False,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,33.735464416167275,11.395881941565001,80.08249810890861,29.170833448495678,89.43867245757019,7.970734577528706,1.2311141846714704,1.002432732204834,8.07301900463,2.9071125347193085,56.77396634832408,4.64328611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,3.0,1,2018-02-27 22:06:15.627000+00:00,0,2.2,2.0912162162162162,0.2222222222222222,2.5,6884.0,2017,5,20,17,2,137,False,False,False,False,False,False,14,14,0,0,5,1,3,2.0,6.0,0.0,0.0,0,1,1,1,1,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,3.0,2,2017-06-01 02:04:32.657000+00:00,0,0.4,-0.30405405405405406,0.5185185185185185,0.5,10.0,2017,5,22,31,2,151,True,False,False,False,False,False,14,14,0,0,4,1,3,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0.0,avg,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,52.482426163108386,225.39753164348332,86.35428433878332,30.420024534915573,34.29113421150455,73.29877139659455,0.4548198562375073,20.1977389263545,24.029692631105565,112.3631811581752,12.499116145832625,2.4207240046212704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
